"HH_ID","ID","age","sex","birth_date","ID_mother","ID_father","date_prev_birth","num_births","ID_partner","union","child","mother","father","parent","HH_adults","age_first_birth","original_ID","hh_position","partner","main_parent","random_inf","enter_pop","comm_hh_prop","child18_hh","disease_state","inf_time","age_group_hh","age_group_pop","age_group","age_group_trans","parent_pop","transition","event_date","age_partner","immigrant","HH_size","HH_children","lipro_child_hh","NH"
791517,7246585,5,"F",2006-11-28,3321702,1777033,NA,NA,NA,0,1,0,0,0,2,NA,"A8A2D4A0113DF6FE","child",1,3321702,NA,NA,NA,NA,NA,NA,1,1,5,5,1,NA,NA,NA,NA,8,5,6,0
791517,9448227,15,"M",1996-10-11,3321702,1777033,NA,NA,NA,0,1,0,0,0,2,NA,"DBE6040E7405D9CE","child",1,3321702,NA,NA,NA,NA,NA,NA,2,2,8,8,1,NA,NA,NA,NA,8,5,6,0
791517,864774,11,"M",2000-01-21,3321702,1777033,NA,NA,NA,0,1,0,0,0,2,NA,"1423A9D377BDBC4B","child",1,3321702,NA,NA,NA,NA,NA,NA,1,1,7,7,1,NA,NA,NA,NA,8,5,6,0
791517,9406531,13,"F",1998-06-07,3321702,1777033,NA,NA,NA,0,1,0,0,0,2,NA,"DAEE22CA83E48368","child",1,3321702,NA,NA,NA,NA,NA,NA,2,2,7,7,1,NA,NA,NA,NA,8,5,6,0
791709,10436286,81,"F",1930-05-26,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,"F2E0FEC1DEECD09B","single",0,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,"single",NA,NA,NA,1,0,0,0
792187,2062298,41,"F",1970-05-10,NA,NA,2002-03-23,2,865571,1,0,1,0,1,3,21.4849315068493,"2FFEE296658028DC","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,21,21,0,NA,NA,41,NA,3,1,1,0
792187,2956482,9,"F",2002-03-23,2062298,865571,NA,NA,NA,0,1,0,0,0,3,NA,"44CDD8F9CE66A8C8","child",1,2062298,NA,NA,NA,NA,NA,NA,1,1,5,5,1,NA,NA,NA,NA,3,1,1,0
792187,865571,45,"M",1966-04-13,NA,NA,NA,NA,2062298,1,0,0,1,1,3,NA,"14284BC6A486F687","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,0,NA,NA,45,NA,3,1,1,0
792341,2999366,44,"M",1967-03-16,NA,NA,NA,NA,865753,1,0,0,1,1,2,NA,"45CCD59D5EF05698","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,0,NA,NA,44,NA,3,1,1,0
792341,865753,43,"F",1968-08-30,NA,NA,1996-03-11,1,2999366,1,0,1,0,1,2,27.5479452054795,"1429946412E868AD","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,0,NA,NA,43,NA,3,1,1,0
792341,4514359,15,"M",1996-03-11,865753,2999366,NA,NA,NA,0,1,0,0,0,2,NA,"6904C0D965F21B49","child",1,865753,NA,NA,NA,NA,NA,NA,2,2,10,10,1,NA,NA,NA,NA,3,1,1,0
795828,7372185,68,"M",1943-06-02,NA,NA,NA,NA,869893,1,0,0,0,0,2,NA,"AB8FF0ABF94E4077","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,34,34,0,NA,NA,68,NA,2,0,0,0
795828,869893,68,"F",1943-05-16,NA,NA,NA,NA,7372185,1,0,0,0,0,2,NA,"14420970912DEE5F","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,35,35,0,NA,NA,68,NA,2,0,0,0
795862,4576472,53,"M",1958-12-27,NA,NA,NA,NA,869929,1,0,0,1,1,2,NA,"6A78A9EFAEABC2CA","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,27,27,0,NA,NA,53,NA,3,1,1,0
795862,869929,28,"F",1983-06-29,NA,NA,NA,0,4576472,1,0,0,0,0,2,NA,"144245531B8C321E","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,14,14,0,NA,NA,28,NA,3,1,1,0
795862,3643605,4,"M",2007-04-17,NA,4576472,NA,NA,NA,0,1,0,0,0,2,NA,"54C83D80278ECE79","child",1,4576472,NA,NA,NA,NA,NA,NA,1,1,3,3,1,NA,NA,NA,NA,3,1,1,0
796250,870385,11,"F",2000-03-27,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,"14452E059C13563E","child",1,2690437,NA,NA,NA,NA,NA,NA,1,1,6,6,1,NA,NA,NA,NA,2,1,1,0
796250,2690437,37,"F",1974-11-11,NA,NA,2000-03-27,1,NA,0,0,0,0,0,1,25.3917808219178,"3E9DDED522B74DEB","single_parent",1,NA,NA,NA,NA,NA,NA,NA,3,3,20,20,0,NA,NA,NA,NA,2,1,1,0
796390,1138777,14,"M",1997-09-05,2941173,9678950,NA,NA,NA,0,1,0,0,0,3,NA,"1A848751E7282230","child",1,2941173,NA,NA,NA,NA,NA,NA,2,2,7,7,1,NA,NA,NA,NA,4,2,2,0
796390,870556,17,"F",1994-09-01,2941173,9678950,NA,0,NA,0,1,0,0,0,3,NA,"14462DD6779557DC","child",1,2941173,NA,NA,NA,NA,NA,NA,2,2,11,11,1,NA,NA,NA,NA,4,2,2,0
796390,9678950,43,"M",1968-07-01,NA,NA,NA,NA,2941173,1,0,0,1,1,3,NA,"E1428BF4B166E8E3","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,0,NA,NA,43,NA,4,2,2,0
796390,2941173,42,"F",1969-10-01,NA,NA,1997-09-05,2,9678950,1,0,1,0,1,3,24.9342465753425,"4472726517B1C038","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,42,NA,4,2,2,0
797038,2660477,46,"F",1965-02-17,NA,NA,1991-05-16,1,871318,1,0,0,0,0,2,26.2575342465753,"3DEBB0F6B68B99A0","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,0,NA,NA,46,NA,2,0,0,0
797038,871318,51,"M",1960-06-26,NA,NA,NA,NA,2660477,1,0,0,0,0,2,NA,"144AB8CEBCE27067","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,51,NA,2,0,0,0
797587,871979,40,"M",1971-08-09,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"144EA898DF02B74C","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,22,22,0,NA,NA,NA,NA,1,0,0,0
797756,9030076,20,"M",1991-07-13,1164129,8970668,NA,NA,NA,0,0,0,0,0,3,NA,"D228A2A9C738AD73","child",1,1164129,NA,NA,NA,NA,NA,NA,3,3,11,11,1,NA,NA,NA,NA,3,0,1,0
797756,8970668,44,"M",1967-01-03,NA,NA,NA,NA,1164129,1,0,0,1,1,3,NA,"D0C5A22EDA21301F","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,22,22,0,NA,NA,44,NA,3,0,1,0
797756,1164129,43,"F",1968-07-01,NA,NA,1993-03-15,2,8970668,1,0,1,0,1,3,23.0465753424658,"1B1B0A4AF7F3EC6C","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,43,NA,3,0,1,0
799114,6187534,54,"F",1957-04-22,NA,NA,NA,NA,873807,1,0,0,0,0,2,NA,"8FFC5DA0FFB6F805","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,29,29,0,NA,NA,54,NA,2,0,0,0
799114,873807,54,"M",1957-10-04,NA,NA,NA,NA,6187534,1,0,0,0,0,2,NA,"145961E6D90E81A5","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,54,NA,2,0,0,0
799289,4996968,60,"F",1951-07-04,NA,NA,NA,NA,874008,1,0,1,0,1,5,NA,"74436A4B495F3832","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,30,30,0,NA,NA,60,NA,4,0,2,0
799289,874008,59,"M",1952-05-29,NA,NA,NA,NA,4996968,1,0,0,1,1,5,NA,"145ABB0776AAECCE","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,30,30,0,NA,NA,59,NA,4,0,2,0
799289,10823114,25,"M",1986-07-01,4996968,874008,NA,NA,NA,0,0,0,0,0,5,NA,"FBE04316F9E12053","child",1,4996968,NA,NA,NA,NA,NA,NA,3,3,13,13,1,NA,NA,NA,NA,4,0,2,0
799289,5160774,20,"M",1991-07-16,4996968,874008,NA,NA,NA,0,0,0,0,0,5,NA,"7814560E08BB177C","child",1,4996968,NA,NA,NA,NA,NA,NA,3,3,11,11,1,NA,NA,NA,NA,4,0,2,0
799885,874731,18,"M",1993-01-04,2964782,9587165,NA,NA,NA,0,0,0,0,0,2,NA,"145F291681F5518C","child",1,2964782,NA,NA,NA,NA,NA,NA,2,2,10,10,1,NA,NA,NA,NA,5,2,3,0
799885,8481393,14,"F",1997-01-11,2964782,9587165,NA,NA,NA,0,1,0,0,0,2,NA,"C56830D78089C374","child",1,2964782,NA,NA,NA,NA,NA,NA,2,2,9,9,1,NA,NA,NA,NA,5,2,3,0
799885,2964782,51,"F",1960-12-08,NA,NA,1997-01-11,3,9587165,1,0,1,0,1,2,32.0958904109589,"44FF35F2022598B2","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,51,NA,5,2,3,0
799885,9587165,53,"M",1958-04-15,NA,NA,NA,NA,2964782,1,0,0,1,1,2,NA,"DF20968ABDF77CF6","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,53,NA,5,2,3,0
799885,2943115,17,"M",1994-04-19,2964782,9587165,NA,NA,NA,0,1,0,0,0,2,NA,"447DA0C0C13DD20F","child",1,2964782,NA,NA,NA,NA,NA,NA,2,2,11,11,1,NA,NA,NA,NA,5,2,3,0
800689,1377210,45,"F",1966-07-31,NA,NA,1993-01-03,2,4678070,1,0,1,0,1,3,22.1068493150685,"200CE0229C79594B","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,0,NA,NA,45,NA,4,0,2,0
800689,875695,23,"F",1988-09-02,1377210,4678070,NA,0,NA,0,0,0,0,0,3,NA,"14650E9D0BE0C48D","child",1,1377210,NA,NA,NA,NA,NA,NA,3,3,14,14,1,NA,NA,NA,NA,4,0,2,0
800689,9266455,18,"M",1993-01-03,1377210,4678070,NA,NA,NA,0,0,0,0,0,3,NA,"D7ACDCCCDB40B8E2","child",1,1377210,NA,NA,NA,NA,NA,NA,2,2,10,10,1,NA,NA,NA,NA,4,0,2,0
800689,4678070,49,"M",1962-03-15,NA,NA,NA,NA,1377210,1,0,0,1,1,3,NA,"6CD47E50454E397F","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,0,NA,NA,49,NA,4,0,2,0
801081,10013134,46,"F",1965-11-28,NA,NA,1993-03-09,2,10564410,1,0,1,0,1,3,24.8383561643836,"E906A47E6656CEB4","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,46,NA,4,0,2,0
801081,10564410,50,"M",1961-04-17,NA,NA,NA,NA,10013134,1,0,0,1,1,3,NA,"F5DAE3AA5727D594","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,27,27,0,NA,NA,50,NA,4,0,2,0
801081,876159,21,"F",1990-09-24,10013134,10564410,NA,0,NA,0,0,0,0,0,3,NA,"1467E96D08BD1239","child",1,10013134,NA,NA,NA,NA,NA,NA,3,3,12,12,1,NA,NA,NA,NA,4,0,2,0
801081,6177380,18,"F",1993-03-09,10013134,10564410,NA,0,NA,0,0,0,0,0,3,NA,"8FC02AD0A3A97FCD","child",1,10013134,NA,NA,NA,NA,NA,NA,2,2,12,12,1,NA,NA,NA,NA,4,0,2,0
801360,7021802,43,"F",1968-07-24,NA,NA,NA,0,5354711,1,0,0,0,0,3,NA,"A36760F451A43E58","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,22,22,0,NA,NA,43,NA,3,0,1,0
801360,5354711,54,"M",1957-03-21,NA,NA,NA,NA,7021802,1,0,0,0,0,3,NA,"7C97C95B5961B4D7","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,27,27,0,NA,NA,54,NA,3,0,1,0
801360,876487,27,"M",1984-06-17,NA,NA,NA,NA,NA,0,0,0,0,0,3,NA,"1469C2D290794CE6","child",1,NA,NA,NA,NA,NA,NA,NA,3,3,16,16,1,NA,NA,NA,NA,3,0,1,0
801829,877046,55,"M",1956-03-25,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"146D1E34E7AE28D9","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,30,30,0,NA,NA,NA,NA,1,0,0,0
802213,877509,10,"F",2001-08-10,1473974,2810011,NA,NA,NA,0,1,0,0,0,3,NA,"146FE706A4D318E3","child",1,1473974,NA,NA,NA,NA,NA,NA,1,1,5,5,1,NA,NA,NA,NA,6,3,3,0
802213,3695269,6,"M",2005-12-01,1473974,2810011,NA,NA,NA,0,1,0,0,0,3,NA,"55FB2B428E3B2579","child",1,1473974,NA,NA,NA,NA,NA,NA,1,1,3,3,1,NA,NA,NA,NA,6,3,3,0
802213,2810011,45,"M",1966-06-06,NA,NA,NA,NA,1473974,1,0,0,1,1,3,NA,"416684FC0537D213","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,1,NA,NA,45,NA,6,3,3,0
802213,2730577,15,"F",1996-12-30,1473974,2810011,NA,0,NA,0,1,0,0,0,3,NA,"3F8B6BFAAD26BBF9","child",1,1473974,NA,NA,NA,NA,NA,NA,2,2,10,10,1,NA,NA,NA,NA,6,3,3,0
802213,1473974,42,"F",1969-04-11,NA,NA,2005-12-01,4,2810011,1,0,1,0,1,3,22.1506849315068,"224D83DCFA60ED38","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,0,NA,NA,42,NA,6,3,3,0
802213,5094016,71,"F",1940-06-28,NA,NA,NA,NA,NA,0,0,0,0,0,3,NA,"7687199A1C1B00B0","multi_gen_single",1,NA,NA,NA,NA,NA,NA,NA,4,4,36,36,0,NA,NA,NA,NA,6,3,3,0
803320,10768339,6,"F",2005-05-12,5518836,878819,NA,NA,NA,0,1,0,0,0,2,NA,"FA9903E40E3D7DD3","child",1,5518836,NA,NA,NA,NA,NA,NA,1,1,4,4,1,NA,NA,NA,NA,5,2,2,0
803320,11000663,33,"F",1978-09-30,NA,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,"single",NA,NA,NA,NA,NA,NA,NA,NA,3,3,17,NA,NA,NA,2011-05-07,NA,1,5,2,2,0
803320,878819,35,"M",1976-06-22,NA,NA,NA,NA,5518836,1,0,0,1,1,2,NA,"14778ECC7BB2BCD0","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,20,20,0,NA,NA,35,NA,5,2,2,0
803320,5518836,32,"F",1979-07-19,NA,NA,2006-08-08,2,878819,1,0,1,0,1,2,25.8328767123288,"806F117B9CFE140C","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,NA,32,NA,5,2,2,0
803320,2411584,5,"F",2006-08-08,5518836,878819,NA,NA,NA,0,1,0,0,0,2,NA,"38226CD52E86AE6E","child",1,5518836,NA,NA,NA,NA,NA,NA,1,1,4,4,1,NA,NA,NA,NA,5,2,2,0
804368,4922950,11,"M",2000-10-03,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,"728C066209B7CB1E","child",1,8375935,NA,NA,NA,NA,NA,NA,1,1,7,7,1,NA,NA,NA,NA,3,2,2,0
804368,880074,13,"M",1998-03-24,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,"147EFA971DE7FCE7","child",1,8375935,NA,NA,NA,NA,NA,NA,2,2,8,8,1,NA,NA,NA,NA,3,2,2,0
804368,8375935,39,"F",1972-10-25,NA,NA,2000-10-03,2,NA,0,0,0,0,0,1,25.427397260274,"C2F50A068078914C","single_parent",1,NA,NA,NA,NA,NA,NA,NA,3,3,21,21,0,NA,NA,NA,NA,3,2,2,0
805036,880853,64,"M",1947-03-03,NA,NA,NA,NA,8137206,1,0,0,0,0,2,NA,"1483D5601ED6AF3E","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,33,33,0,NA,NA,64,NA,2,0,0,0
805036,8137206,52,"F",1959-07-22,NA,NA,NA,NA,880853,1,0,0,0,0,2,NA,"BD67744CDD300262","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,52,NA,2,0,0,0
806400,882502,40,"M",1971-04-08,NA,NA,NA,NA,2975307,1,0,0,1,1,2,NA,"148D8AAFDFB0A0E1","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,22,22,0,NA,NA,40,NA,4,2,2,0
806400,2975307,37,"F",1974-09-20,NA,NA,2004-01-22,2,882502,1,0,1,0,1,2,26.7424657534247,"453CA9C6FD9A0DEC","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,NA,37,NA,4,2,2,0
806400,3839284,7,"F",2004-01-22,2975307,882502,NA,NA,NA,0,1,0,0,0,2,NA,"59529842262575F7","child",1,2975307,NA,NA,NA,NA,NA,NA,1,1,4,4,1,NA,NA,NA,NA,4,2,2,0
806400,5861884,10,"M",2001-06-11,2975307,882502,NA,NA,NA,0,1,0,0,0,2,NA,"886769662FF83E27","child",1,2975307,NA,NA,NA,NA,NA,NA,1,1,7,7,1,NA,NA,NA,NA,4,2,2,0
806871,3665715,9,"M",2002-06-06,10068002,9348721,NA,NA,NA,0,1,0,0,0,2,NA,"554BE3FD0F6BC513","child",1,10068002,NA,NA,NA,NA,NA,NA,1,1,7,7,1,NA,NA,NA,NA,4,2,2,0
806871,9348721,41,"M",1970-03-03,NA,NA,NA,NA,10068002,1,0,0,1,1,2,NA,"D994A500D324FF35","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,0,NA,NA,41,NA,4,2,2,0
806871,883069,7,"F",2004-08-01,10068002,9348721,NA,NA,NA,0,1,0,0,0,2,NA,"1490EB523877FD03","child",1,10068002,NA,NA,NA,NA,NA,NA,1,1,6,6,1,NA,NA,NA,NA,4,2,2,0
806871,10068002,36,"F",1975-08-15,NA,NA,2004-08-01,2,9348721,1,0,1,0,1,2,26.827397260274,"EA4C84D61D84A20C","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,NA,36,NA,4,2,2,0
807248,883521,14,"F",1997-03-10,NA,1394104,NA,NA,NA,0,1,0,0,0,1,NA,"1493BC6FD9D90BFD","child",1,1394104,NA,NA,NA,NA,NA,NA,2,2,9,9,1,NA,NA,NA,NA,2,1,1,0
807248,1394104,46,"M",1965-08-18,NA,NA,NA,NA,NA,0,0,0,1,1,1,NA,"207087C101909C15","single_parent",1,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,0,NA,NA,NA,NA,2,1,1,0
807357,883654,49,"F",1962-05-31,NA,NA,1983-09-08,2,1447465,1,0,0,0,0,2,19.1698630136986,"14948A9D92C4E9F5","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,27,27,0,NA,NA,49,NA,2,0,0,0
807357,1447465,52,"M",1959-05-13,NA,NA,NA,NA,883654,1,0,0,0,0,2,NA,"21AE356BC7704463","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,52,NA,2,0,0,0
807493,2608941,24,"F",1987-08-26,883824,2026591,NA,0,NA,0,0,0,0,0,3,NA,"3CBAE2639380ED64","child",1,883824,NA,NA,NA,NA,NA,NA,3,3,14,14,1,NA,NA,NA,NA,4,1,2,0
807493,925152,10,"F",2001-09-10,883824,2026591,NA,NA,NA,0,1,0,0,0,3,NA,"158C4951E1A9B14D","child",1,883824,NA,NA,NA,NA,NA,NA,1,1,7,7,1,NA,NA,NA,NA,4,1,2,0
807493,2026591,51,"M",1960-05-09,NA,NA,NA,NA,883824,1,0,0,1,1,3,NA,"2F2A51D98C737929","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,51,NA,4,1,2,0
807493,883824,49,"F",1962-11-17,NA,NA,2001-09-10,2,2026591,1,0,1,0,1,3,24.7890410958904,"149595732116441D","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,27,27,0,NA,NA,49,NA,4,1,2,0
808114,6352308,44,"F",1967-09-26,NA,NA,2005-04-26,1,6823953,1,0,1,0,1,2,37.6082191780822,"93D24F996B9ACE10","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,22,22,0,NA,NA,44,NA,3,1,1,0
808114,6823953,44,"M",1967-12-02,NA,NA,NA,NA,6352308,1,0,0,1,1,2,NA,"9ECE0F99FDC7323F","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,0,NA,NA,44,NA,3,1,1,0
808114,884548,6,"M",2005-04-26,6352308,6823953,NA,NA,NA,0,1,0,0,0,2,NA,"1499DC45568BCF9D","child",1,6352308,NA,NA,NA,NA,NA,NA,1,1,5,5,1,NA,NA,NA,NA,3,1,1,0
808206,6183789,80,"F",1931-08-23,NA,NA,NA,NA,884657,1,0,0,0,0,2,NA,"8FE5F5078F80EFAD","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,38,41,0,NA,NA,80,NA,2,0,0,0
808206,884657,87,"M",1924-12-28,NA,NA,NA,NA,6183789,1,0,0,0,0,2,NA,"149A58E0029C18DA","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,87,NA,2,0,0,0
808505,7497995,30,"F",1981-05-16,NA,NA,2009-01-14,2,885019,1,0,1,0,1,2,26.2465753424658,"AE7CDEE492A6D87C","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,15,15,0,NA,NA,30,NA,4,2,2,0
808505,926762,2,"F",2009-01-14,7497995,885019,NA,NA,NA,0,1,0,0,0,2,NA,"1595D0691BFA8CEF","child",1,7497995,NA,NA,NA,NA,NA,NA,1,1,2,2,1,NA,NA,NA,NA,4,2,2,0
808505,9219434,4,"F",2007-08-08,7497995,885019,NA,NA,NA,0,1,0,0,0,2,NA,"D695B7EA6C56A03D","child",1,7497995,NA,NA,NA,NA,NA,NA,1,1,4,4,1,NA,NA,NA,NA,4,2,2,0
808505,885019,34,"M",1977-07-02,NA,NA,NA,NA,7497995,1,0,0,1,1,2,NA,"149C5E17211CF7AA","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,20,20,0,NA,NA,34,NA,4,2,2,0
808507,9543987,67,"M",1944-01-23,NA,NA,NA,NA,885021,1,0,0,0,0,2,NA,"DE200FC1FE164C7C","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,35,35,0,NA,NA,67,NA,2,0,0,0
808507,885021,65,"F",1946-02-23,NA,NA,NA,NA,9543987,1,0,0,0,0,2,NA,"149C61AABBC79503","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,33,33,0,NA,NA,65,NA,2,0,0,0
809549,886271,39,"M",1972-10-27,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"14A425E689AE3168","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,20,20,0,NA,NA,NA,NA,1,0,0,0
809681,7678697,22,"F",1989-10-14,9196288,886423,NA,0,NA,0,0,0,0,0,4,NA,"B2B3F96A18C7DF92","child",1,9196288,NA,NA,NA,NA,NA,NA,3,3,12,12,1,NA,NA,NA,NA,4,0,2,0
809681,2837321,23,"F",1988-02-09,9196288,886423,NA,0,NA,0,0,0,0,0,4,NA,"42095C228C9937E2","child",1,9196288,NA,NA,NA,NA,NA,NA,3,3,14,14,1,NA,NA,NA,NA,4,0,2,0
809681,886423,65,"M",1946-12-18,NA,NA,NA,NA,9196288,1,0,0,1,1,4,NA,"14A4FF93AE5B4961","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,4,4,35,35,0,NA,NA,65,NA,4,0,2,0
809681,9196288,59,"F",1952-04-11,NA,NA,NA,NA,886423,1,0,1,0,1,4,NA,"D60A7402A61160EE","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,32,32,0,NA,NA,59,NA,4,0,2,0
810960,10099193,3,"M",2008-10-01,5156036,887943,NA,NA,NA,0,1,0,0,0,2,NA,"EB066762A9D52DD0","child",1,5156036,NA,NA,NA,NA,NA,NA,1,1,4,4,1,NA,NA,NA,NA,3,1,1,0
810960,5156036,41,"F",1970-03-13,NA,NA,2008-10-01,1,887943,1,0,1,0,1,2,38.5808219178082,"77F7F2AD807B438D","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,21,21,0,NA,NA,41,NA,3,1,1,0
810960,887943,47,"M",1964-07-10,NA,NA,NA,NA,5156036,1,0,0,1,1,2,NA,"14ADAD79DB793411","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,47,NA,3,1,1,0
811017,1136494,11,"M",2000-03-17,7437434,2862782,NA,NA,NA,0,1,0,0,0,3,NA,"1A7695A744EF9754","child",1,7437434,NA,NA,NA,NA,NA,NA,1,1,6,6,1,NA,NA,NA,NA,5,2,2,0
811017,888005,14,"M",1997-03-02,7437434,2862782,NA,NA,NA,0,1,0,0,0,3,NA,"14AE0F963FBF28AB","child",1,7437434,NA,NA,NA,NA,NA,NA,2,2,10,10,1,NA,NA,NA,NA,5,2,2,0
811017,2862782,43,"M",1968-03-24,NA,NA,NA,NA,7437434,1,0,0,1,1,3,NA,"42A1DAFA1D40496F","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,22,22,0,NA,NA,43,NA,5,2,2,0
811017,8220078,74,"F",1937-03-01,NA,NA,NA,NA,NA,0,0,0,0,0,3,NA,"BF53F1F5E8BC566C","multi_gen_single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,38,0,NA,NA,NA,NA,5,2,2,0
811017,7437434,44,"F",1967-12-05,NA,NA,2000-03-17,2,2862782,1,0,1,0,1,3,29.2602739726027,"AD14BB92CE1141D9","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,1,NA,NA,44,NA,5,2,2,0
812045,889210,19,"F",1992-02-10,9928696,8422031,NA,0,NA,0,0,0,0,0,2,NA,"14B54ACB0A23C8DD","child",1,9928696,NA,NA,NA,NA,NA,NA,3,3,11,11,1,NA,NA,NA,NA,3,0,1,0
812045,8422031,52,"M",1959-02-19,NA,NA,NA,NA,9928696,1,0,0,1,1,2,NA,"C40656112A371D52","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,52,NA,3,0,1,0
812045,9928696,52,"F",1959-08-26,NA,NA,NA,NA,8422031,1,0,1,0,1,2,NA,"E7111CD804EBA18E","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,52,NA,3,0,1,0
812865,890200,46,"F",1965-05-12,NA,NA,1993-07-09,2,2102668,1,0,1,0,1,3,25.4082191780822,"14BB004EF73CB819","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,46,NA,4,0,2,0
812865,2102668,48,"M",1963-05-24,NA,NA,NA,NA,890200,1,0,0,1,1,3,NA,"30F0F0DAFC99652B","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,0,NA,NA,48,NA,4,0,2,0
812865,10458400,18,"M",1993-07-09,890200,2102668,NA,NA,NA,0,0,0,0,0,3,NA,"F363BA97DCF4452D","child",1,890200,NA,NA,NA,NA,NA,NA,2,2,11,11,1,NA,NA,NA,NA,4,0,2,0
812865,2003242,21,"M",1990-10-02,890200,2102668,NA,NA,NA,0,0,0,0,0,3,NA,"2E9FDECA53847AA7","child",1,890200,NA,NA,NA,NA,NA,NA,3,3,12,12,1,NA,NA,NA,NA,4,0,2,0
